(0, {'state': [0, 0, 12, 15, 12, 1, 0, 0, 0, 0], 'reward': -1, 'action': 0, 'done': False})
(0, {'state': [5, 0, 12, 15, 12, 1, 1, 0, 0, 74], 'reward': -1, 'action': 0, 'done': False})
(2, {'state': [25, 0, 13, 23, 13, 1, 1, 0, 0, 161], 'reward': -1, 'action': 2, 'done': False})
(2, {'state': [5, 0, 13, 23, 13, 1, 2, 1, 0, 223], 'reward': -1, 'action': 2, 'done': False})
(0, {'state': [0, 0, 13, 23, 13, 1, 2, 2, 0, 241], 'reward': -1, 'action': 0, 'done': False})
(0, {'state': [0, 0, 14, 23, 13, 1, 2, 2, 0, 266], 'reward': -1, 'action': 0, 'done': False})
(0, {'state': [0, 0, 14, 23, 13, 1, 2, 2, 0, 292], 'reward': -1, 'action': 0, 'done': False})
(3, {'state': [225, 0, 16, 23, 15, 1, 2, 2, 0, 434], 'reward': -1, 'action': 3, 'done': False})
(1, {'state': [125, 0, 18, 23, 15, 1, 2, 2, 0, 435], 'reward': -1, 'action': 1, 'done': False})
(3, {'state': [25, 0, 18, 23, 15, 1, 2, 2, 0, 436], 'reward': -1, 'action': 3, 'done': False})
(9, {'state': [455, 0, 20, 31, 16, 1, 2, 2, 2, 605], 'reward': 11532, 'action': None, 'done': True})

(1, {'state': [0, 0, 12, 15, 12, 1, 0, 0, 0, 45], 'reward': -1, 'action': 1, 'done': False})
(0, {'state': [5, 0, 12, 15, 12, 1, 1, 0, 0, 74], 'reward': -1, 'action': 0, 'done': False})
(2, {'state': [20, 0, 13, 23, 13, 1, 1, 0, 0, 158], 'reward': -1, 'action': 2, 'done': False})
(2, {'state': [0, 0, 13, 23, 13, 1, 2, 1, 0, 223], 'reward': -1, 'action': 2, 'done': False})
(0, {'state': [0, 0, 13, 23, 13, 1, 2, 2, 0, 242], 'reward': -1, 'action': 0, 'done': False})
(0, {'state': [0, 0, 14, 23, 13, 1, 2, 2, 0, 267], 'reward': -1, 'action': 0, 'done': False})
(0, {'state': [0, 0, 14, 23, 13, 1, 2, 2, 0, 291], 'reward': -1, 'action': 0, 'done': False})
(3, {'state': [240, 0, 16, 23, 15, 1, 2, 2, 0, 435], 'reward': -1, 'action': 3, 'done': False})
(3, {'state': [140, 0, 18, 23, 15, 1, 2, 2, 0, 436], 'reward': -1, 'action': 3, 'done': False})
(9, {'state': [600, 0, 20, 23, 16, 1, 2, 2, 2, 607], 'reward': 11519, 'action': None, 'done': True})

(1, {'state': [0, 0, 12, 15, 12, 1, 0, 0, 0, 45], 'reward': -1, 'action': 1, 'done': False})
(0, {'state': [5, 0, 12, 15, 12, 1, 1, 0, 0, 74], 'reward': -1, 'action': 0, 'done': False})
(2, {'state': [25, 0, 13, 23, 13, 1, 1, 0, 0, 161], 'reward': -1, 'action': 2, 'done': False})
(2, {'state': [5, 0, 13, 23, 13, 1, 2, 1, 0, 223], 'reward': -1, 'action': 2, 'done': False})
(0, {'state': [0, 0, 13, 23, 13, 1, 2, 2, 0, 241], 'reward': -1, 'action': 0, 'done': False})
(0, {'state': [0, 0, 14, 23, 13, 1, 2, 2, 0, 266], 'reward': -1, 'action': 0, 'done': False})
(3, {'state': [275, 0, 15, 23, 15, 1, 2, 2, 0, 434], 'reward': -1, 'action': 3, 'done': False})
(3, {'state': [175, 0, 17, 23, 15, 1, 2, 2, 0, 435], 'reward': -1, 'action': 3, 'done': False})
(9, {'state': [590, 0, 19, 23, 15, 1, 2, 2, 2, 604], 'reward': 11539, 'action': None, 'done': True})

(1, {'state': [0, 0, 12, 15, 12, 1, 0, 0, 0, 45], 'reward': -1, 'action': 1, 'done': False})
(0, {'state': [5, 0, 12, 15, 12, 1, 1, 0, 0, 74], 'reward': -1, 'action': 0, 'done': False})
(2, {'state': [15, 0, 13, 23, 13, 1, 1, 0, 0, 158], 'reward': -1, 'action': 2, 'done': False})
(2, {'state': [0, 0, 13, 23, 13, 1, 2, 1, 0, 224], 'reward': -1, 'action': 2, 'done': False})
(0, {'state': [0, 0, 13, 23, 13, 1, 2, 2, 0, 246], 'reward': -1, 'action': 0, 'done': False})
(3, {'state': [325, 0, 14, 23, 14, 1, 2, 2, 0, 433], 'reward': -1, 'action': 3, 'done': False})
(3, {'state': [225, 0, 16, 23, 14, 1, 2, 2, 0, 434], 'reward': -1, 'action': 3, 'done': False})
(9, {'state': [625, 0, 18, 23, 14, 1, 2, 2, 2, 604], 'reward': 11539, 'action': None, 'done': True})

(1, {'state': [0, 0, 12, 15, 12, 1, 0, 0, 0, 45], 'reward': -1, 'action': 1, 'done': False})
(0, {'state': [5, 0, 12, 15, 12, 1, 1, 0, 0, 74], 'reward': -1, 'action': 0, 'done': False})
(2, {'state': [20, 0, 13, 23, 13, 1, 1, 0, 0, 161], 'reward': -1, 'action': 2, 'done': False})
(2, {'state': [5, 0, 13, 23, 13, 1, 2, 1, 0, 223], 'reward': -1, 'action': 2, 'done': False})
(3, {'state': [355, 0, 13, 23, 13, 1, 2, 2, 0, 434], 'reward': -1, 'action': 3, 'done': False})
(3, {'state': [255, 0, 15, 23, 13, 1, 2, 2, 0, 435], 'reward': -1, 'action': 3, 'done': False})
(9, {'state': [615, 0, 17, 23, 13, 1, 2, 2, 2, 604], 'reward': 11539, 'action': None, 'done': True})

(1, {'state': [0, 0, 12, 15, 12, 1, 0, 0, 0, 45], 'reward': -1, 'action': 1, 'done': False})
(0, {'state': [5, 0, 12, 15, 12, 1, 1, 0, 0, 74], 'reward': -1, 'action': 0, 'done': False})
(2, {'state': [25, 0, 13, 23, 13, 1, 1, 0, 0, 163], 'reward': -1, 'action': 2, 'done': False})
(3, {'state': [515, 0, 13, 23, 13, 1, 2, 1, 0, 440], 'reward': -1, 'action': 3, 'done': False})
(2, {'state': [365, 0, 15, 23, 13, 1, 2, 1, 0, 441], 'reward': -1, 'action': 2, 'done': False})
(3, {'state': [270, 0, 15, 23, 13, 1, 2, 1, 0, 442], 'reward': -1, 'action': 3, 'done': False})
(9, {'state': [800, 0, 17, 23, 13, 1, 2, 2, 2, 689], 'reward': 10969, 'action': None, 'done': True})

(1, {'state': [0, 0, 12, 15, 12, 1, 0, 0, 0, 45], 'reward': -1, 'action': 1, 'done': False})
(0, {'state': [5, 0, 12, 15, 12, 1, 1, 0, 0, 74], 'reward': -1, 'action': 0, 'done': False})
(2, {'state': [25, 0, 13, 23, 13, 1, 1, 0, 0, 160], 'reward': -1, 'action': 2, 'done': False})
(3, {'state': [515, 0, 13, 23, 13, 1, 2, 1, 0, 431], 'reward': -1, 'action': 3, 'done': False})
(3, {'state': [415, 0, 15, 23, 13, 1, 2, 1, 0, 432], 'reward': -1, 'action': 3, 'done': False})
(9, {'state': [945, 0, 17, 23, 13, 1, 2, 1, 2, 680], 'reward': 11029, 'action': None, 'done': True})

(1, {'state': [0, 0, 12, 15, 12, 1, 0, 0, 0, 45], 'reward': -1, 'action': 1, 'done': False})
(2, {'state': [70, 0, 12, 23, 12, 1, 1, 0, 0, 160], 'reward': -1, 'action': 2, 'done': False})
(0, {'state': [20, 0, 12, 23, 12, 1, 1, 0, 0, 161], 'reward': -1, 'action': 0, 'done': False})
(0, {'state': [5, 0, 13, 23, 12, 1, 1, 0, 0, 172], 'reward': -1, 'action': 0, 'done': False})
(0, {'state': [5, 0, 13, 23, 12, 1, 2, 1, 0, 199], 'reward': -1, 'action': 0, 'done': False})
(0, {'state': [5, 0, 13, 23, 12, 1, 2, 1, 0, 226], 'reward': -1, 'action': 0, 'done': False})
(2, {'state': [0, 0, 14, 23, 13, 1, 2, 1, 0, 296], 'reward': -1, 'action': 2, 'done': False})
(3, {'state': [220, 0, 16, 23, 16, 1, 2, 2, 0, 435], 'reward': -1, 'action': 3, 'done': False})
(1, {'state': [120, 0, 18, 23, 16, 1, 2, 2, 0, 436], 'reward': -1, 'action': 1, 'done': False})
(3, {'state': [25, 0, 18, 23, 16, 1, 2, 2, 0, 437], 'reward': -1, 'action': 3, 'done': False})
(9, {'state': [645, 0, 20, 31, 16, 1, 2, 2, 2, 684], 'reward': 11002, 'action': None, 'done': True})

(1, {'state': [0, 0, 12, 15, 12, 1, 0, 0, 0, 45], 'reward': -1, 'action': 1, 'done': False})
(2, {'state': [70, 0, 12, 23, 12, 1, 1, 0, 0, 158], 'reward': -1, 'action': 2, 'done': False})
(0, {'state': [20, 0, 12, 23, 12, 1, 1, 0, 0, 159], 'reward': -1, 'action': 0, 'done': False})
(0, {'state': [0, 0, 13, 23, 12, 1, 2, 1, 0, 172], 'reward': -1, 'action': 0, 'done': False})
(0, {'state': [5, 0, 13, 23, 12, 1, 2, 1, 0, 199], 'reward': -1, 'action': 0, 'done': False})
(0, {'state': [0, 0, 13, 23, 12, 1, 2, 1, 0, 226], 'reward': -1, 'action': 0, 'done': False})
(2, {'state': [0, 0, 14, 23, 13, 1, 2, 1, 0, 293], 'reward': -1, 'action': 2, 'done': False})
(3, {'state': [225, 0, 16, 23, 16, 1, 2, 2, 0, 432], 'reward': -1, 'action': 3, 'done': False})
(3, {'state': [125, 0, 18, 23, 16, 1, 2, 2, 0, 433], 'reward': -1, 'action': 3, 'done': False})
(9, {'state': [795, 0, 20, 23, 16, 1, 2, 2, 2, 681], 'reward': 11022, 'action': None, 'done': True})

(1, {'state': [0, 0, 12, 15, 12, 1, 0, 0, 0, 45], 'reward': -1, 'action': 1, 'done': False})
(2, {'state': [70, 0, 12, 23, 12, 1, 1, 0, 0, 160], 'reward': -1, 'action': 2, 'done': False})
(0, {'state': [20, 0, 12, 23, 12, 1, 1, 0, 0, 161], 'reward': -1, 'action': 0, 'done': False})
(0, {'state': [0, 0, 13, 23, 12, 1, 1, 0, 0, 172], 'reward': -1, 'action': 0, 'done': False})
(0, {'state': [5, 0, 13, 23, 12, 1, 2, 1, 0, 199], 'reward': -1, 'action': 0, 'done': False})
(0, {'state': [5, 0, 13, 23, 12, 1, 2, 1, 0, 226], 'reward': -1, 'action': 0, 'done': False})
(3, {'state': [370, 0, 16, 23, 16, 1, 2, 1, 0, 434], 'reward': -1, 'action': 3, 'done': False})
(2, {'state': [220, 0, 18, 23, 16, 1, 2, 1, 0, 435], 'reward': -1, 'action': 2, 'done': False})
(1, {'state': [120, 0, 18, 23, 16, 1, 2, 1, 0, 436], 'reward': -1, 'action': 1, 'done': False})
(3, {'state': [20, 0, 18, 23, 16, 1, 2, 1, 0, 437], 'reward': -1, 'action': 3, 'done': False})
(9, {'state': [660, 0, 20, 31, 16, 1, 2, 2, 2, 683], 'reward': 11009, 'action': None, 'done': True})

(1, {'state': [0, 0, 12, 15, 12, 1, 0, 0, 0, 45], 'reward': -1, 'action': 1, 'done': False})
(2, {'state': [70, 0, 12, 23, 12, 1, 1, 0, 0, 161], 'reward': -1, 'action': 2, 'done': False})
(0, {'state': [25, 0, 12, 23, 12, 1, 1, 0, 0, 162], 'reward': -1, 'action': 0, 'done': False})
(0, {'state': [0, 0, 13, 23, 12, 1, 2, 1, 0, 172], 'reward': -1, 'action': 0, 'done': False})
(0, {'state': [5, 0, 13, 23, 12, 1, 2, 1, 0, 199], 'reward': -1, 'action': 0, 'done': False})
(0, {'state': [0, 0, 13, 23, 12, 1, 2, 1, 0, 226], 'reward': -1, 'action': 0, 'done': False})
(3, {'state': [375, 0, 16, 23, 15, 1, 2, 1, 0, 432], 'reward': -1, 'action': 3, 'done': False})
(2, {'state': [230, 0, 18, 23, 15, 1, 2, 1, 0, 433], 'reward': -1, 'action': 2, 'done': False})
(3, {'state': [130, 0, 18, 23, 16, 1, 2, 1, 0, 434], 'reward': -1, 'action': 3, 'done': False})
(9, {'state': [760, 0, 20, 23, 16, 1, 2, 2, 2, 681], 'reward': 11022, 'action': None, 'done': True})

(1, {'state': [0, 0, 12, 15, 12, 1, 0, 0, 0, 45], 'reward': -1, 'action': 1, 'done': False})
(2, {'state': [75, 0, 12, 23, 12, 1, 1, 0, 0, 160], 'reward': -1, 'action': 2, 'done': False})
(0, {'state': [25, 0, 12, 23, 12, 1, 1, 0, 0, 161], 'reward': -1, 'action': 0, 'done': False})
(0, {'state': [0, 0, 13, 23, 12, 1, 1, 0, 0, 172], 'reward': -1, 'action': 0, 'done': False})
(0, {'state': [5, 0, 13, 23, 12, 1, 2, 1, 0, 199], 'reward': -1, 'action': 0, 'done': False})
(0, {'state': [0, 0, 13, 23, 12, 1, 2, 1, 0, 224], 'reward': -1, 'action': 0, 'done': False})
(3, {'state': [380, 0, 16, 23, 16, 1, 2, 1, 0, 434], 'reward': -1, 'action': 3, 'done': False})
(3, {'state': [280, 0, 18, 23, 16, 1, 2, 1, 0, 435], 'reward': -1, 'action': 3, 'done': False})
(9, {'state': [935, 0, 20, 23, 16, 1, 2, 1, 2, 683], 'reward': 11009, 'action': None, 'done': True})

(1, {'state': [0, 0, 12, 15, 12, 1, 0, 0, 0, 45], 'reward': -1, 'action': 1, 'done': False})
(2, {'state': [70, 0, 12, 23, 12, 1, 1, 0, 0, 158], 'reward': -1, 'action': 2, 'done': False})
(0, {'state': [20, 0, 12, 23, 12, 1, 1, 0, 0, 159], 'reward': -1, 'action': 0, 'done': False})
(0, {'state': [0, 0, 13, 23, 12, 1, 1, 0, 0, 172], 'reward': -1, 'action': 0, 'done': False})
(0, {'state': [0, 0, 13, 23, 12, 1, 2, 1, 0, 199], 'reward': -1, 'action': 0, 'done': False})
(2, {'state': [0, 0, 14, 23, 13, 1, 2, 1, 0, 271], 'reward': -1, 'action': 2, 'done': False})
(0, {'state': [0, 0, 14, 23, 13, 1, 2, 2, 0, 294], 'reward': -1, 'action': 0, 'done': False})
(3, {'state': [225, 0, 16, 23, 16, 1, 2, 2, 0, 435], 'reward': -1, 'action': 3, 'done': False})
(1, {'state': [125, 0, 18, 23, 16, 1, 2, 2, 0, 436], 'reward': -1, 'action': 1, 'done': False})
(3, {'state': [30, 0, 18, 23, 16, 1, 2, 2, 0, 437], 'reward': -1, 'action': 3, 'done': False})
(9, {'state': [660, 0, 20, 31, 16, 1, 2, 2, 2, 684], 'reward': 11002, 'action': None, 'done': True})

(1, {'state': [0, 0, 12, 15, 12, 1, 0, 0, 0, 45], 'reward': -1, 'action': 1, 'done': False})
(2, {'state': [75, 0, 12, 23, 12, 1, 1, 0, 0, 163], 'reward': -1, 'action': 2, 'done': False})
(0, {'state': [30, 0, 12, 23, 12, 1, 1, 0, 0, 164], 'reward': -1, 'action': 0, 'done': False})
(0, {'state': [5, 0, 13, 23, 12, 1, 1, 0, 0, 172], 'reward': -1, 'action': 0, 'done': False})
(0, {'state': [10, 0, 13, 23, 12, 1, 2, 1, 0, 199], 'reward': -1, 'action': 0, 'done': False})
(2, {'state': [0, 0, 14, 23, 13, 1, 2, 1, 0, 274], 'reward': -1, 'action': 2, 'done': False})
(0, {'state': [0, 0, 14, 23, 13, 1, 2, 2, 0, 294], 'reward': -1, 'action': 0, 'done': False})
(3, {'state': [235, 0, 16, 23, 16, 1, 2, 2, 0, 441], 'reward': -1, 'action': 3, 'done': False})
(3, {'state': [135, 0, 18, 23, 16, 1, 2, 2, 0, 442], 'reward': -1, 'action': 3, 'done': False})
(9, {'state': [815, 0, 20, 23, 16, 1, 2, 2, 2, 690], 'reward': 10962, 'action': None, 'done': True})

(1, {'state': [0, 0, 12, 15, 12, 1, 0, 0, 0, 45], 'reward': -1, 'action': 1, 'done': False})
(2, {'state': [75, 0, 12, 23, 12, 1, 1, 0, 0, 162], 'reward': -1, 'action': 2, 'done': False})
(0, {'state': [25, 0, 12, 23, 12, 1, 1, 0, 0, 163], 'reward': -1, 'action': 0, 'done': False})
(0, {'state': [5, 0, 13, 23, 12, 1, 1, 0, 0, 172], 'reward': -1, 'action': 0, 'done': False})
(0, {'state': [5, 0, 13, 23, 12, 1, 2, 1, 0, 199], 'reward': -1, 'action': 0, 'done': False})
(2, {'state': [0, 0, 14, 23, 13, 1, 2, 1, 0, 275], 'reward': -1, 'action': 2, 'done': False})
(3, {'state': [285, 0, 15, 23, 15, 1, 2, 2, 0, 442], 'reward': -1, 'action': 3, 'done': False})
(3, {'state': [185, 0, 17, 23, 15, 1, 2, 2, 0, 443], 'reward': -1, 'action': 3, 'done': False})
(9, {'state': [830, 0, 19, 23, 15, 1, 2, 2, 2, 691], 'reward': 10956, 'action': None, 'done': True})

(1, {'state': [0, 0, 12, 15, 12, 1, 0, 0, 0, 45], 'reward': -1, 'action': 1, 'done': False})
(2, {'state': [70, 0, 12, 23, 12, 1, 1, 0, 0, 160], 'reward': -1, 'action': 2, 'done': False})
(0, {'state': [20, 0, 12, 23, 12, 1, 1, 0, 0, 161], 'reward': -1, 'action': 0, 'done': False})
(0, {'state': [0, 0, 13, 23, 12, 1, 2, 1, 0, 172], 'reward': -1, 'action': 0, 'done': False})
(0, {'state': [5, 0, 13, 23, 12, 1, 2, 1, 0, 199], 'reward': -1, 'action': 0, 'done': False})
(3, {'state': [425, 0, 15, 23, 15, 1, 2, 1, 0, 431], 'reward': -1, 'action': 3, 'done': False})
(2, {'state': [275, 0, 17, 23, 15, 1, 2, 1, 0, 432], 'reward': -1, 'action': 2, 'done': False})
(3, {'state': [175, 0, 17, 23, 15, 1, 2, 1, 0, 433], 'reward': -1, 'action': 3, 'done': False})
(9, {'state': [780, 0, 19, 23, 15, 1, 2, 2, 2, 680], 'reward': 11029, 'action': None, 'done': True})

(1, {'state': [0, 0, 12, 15, 12, 1, 0, 0, 0, 45], 'reward': -1, 'action': 1, 'done': False})
(2, {'state': [65, 0, 12, 23, 12, 1, 1, 0, 0, 158], 'reward': -1, 'action': 2, 'done': False})
(0, {'state': [15, 0, 12, 23, 12, 1, 1, 0, 0, 159], 'reward': -1, 'action': 0, 'done': False})
(0, {'state': [5, 0, 13, 23, 12, 1, 1, 0, 0, 173], 'reward': -1, 'action': 0, 'done': False})
(0, {'state': [5, 0, 13, 23, 12, 1, 2, 1, 0, 199], 'reward': -1, 'action': 0, 'done': False})
(3, {'state': [435, 0, 15, 23, 15, 1, 2, 1, 0, 436], 'reward': -1, 'action': 3, 'done': False})
(3, {'state': [335, 0, 17, 23, 15, 1, 2, 1, 0, 437], 'reward': -1, 'action': 3, 'done': False})
(9, {'state': [945, 0, 19, 23, 15, 1, 2, 1, 2, 685], 'reward': 10995, 'action': None, 'done': True})

(1, {'state': [0, 0, 12, 15, 12, 1, 0, 0, 0, 45], 'reward': -1, 'action': 1, 'done': False})
(2, {'state': [75, 0, 12, 23, 12, 1, 1, 0, 0, 161], 'reward': -1, 'action': 2, 'done': False})
(0, {'state': [25, 0, 12, 23, 12, 1, 1, 0, 0, 162], 'reward': -1, 'action': 0, 'done': False})
(0, {'state': [5, 0, 13, 23, 12, 1, 1, 0, 0, 172], 'reward': -1, 'action': 0, 'done': False})
(2, {'state': [0, 0, 14, 23, 13, 1, 2, 1, 0, 248], 'reward': -1, 'action': 2, 'done': False})
(0, {'state': [0, 0, 14, 23, 13, 1, 2, 2, 0, 271], 'reward': -1, 'action': 0, 'done': False})
(0, {'state': [0, 0, 14, 23, 13, 1, 2, 2, 0, 294], 'reward': -1, 'action': 0, 'done': False})
(3, {'state': [235, 0, 16, 23, 16, 1, 2, 2, 0, 441], 'reward': -1, 'action': 3, 'done': False})
(1, {'state': [135, 0, 18, 23, 16, 1, 2, 2, 0, 442], 'reward': -1, 'action': 1, 'done': False})
(3, {'state': [35, 0, 18, 23, 16, 1, 2, 2, 0, 443], 'reward': -1, 'action': 3, 'done': False})
(9, {'state': [515, 0, 20, 31, 16, 1, 2, 2, 2, 624], 'reward': 11404, 'action': None, 'done': True})

(1, {'state': [0, 0, 12, 15, 12, 1, 0, 0, 0, 45], 'reward': -1, 'action': 1, 'done': False})
(2, {'state': [70, 0, 12, 23, 12, 1, 1, 0, 0, 158], 'reward': -1, 'action': 2, 'done': False})
(0, {'state': [20, 0, 12, 23, 12, 1, 1, 0, 0, 159], 'reward': -1, 'action': 0, 'done': False})
(0, {'state': [0, 0, 13, 23, 12, 1, 2, 1, 0, 172], 'reward': -1, 'action': 0, 'done': False})
(2, {'state': [0, 0, 14, 23, 13, 1, 2, 1, 0, 249], 'reward': -1, 'action': 2, 'done': False})
(0, {'state': [0, 0, 14, 23, 13, 1, 2, 1, 0, 268], 'reward': -1, 'action': 0, 'done': False})
(0, {'state': [0, 0, 14, 23, 13, 1, 2, 2, 0, 294], 'reward': -1, 'action': 0, 'done': False})
(3, {'state': [245, 0, 16, 23, 16, 1, 2, 2, 0, 432], 'reward': -1, 'action': 3, 'done': False})
(3, {'state': [145, 0, 18, 23, 16, 1, 2, 2, 0, 433], 'reward': -1, 'action': 3, 'done': False})
(9, {'state': [685, 0, 20, 23, 16, 1, 2, 2, 2, 636], 'reward': 11323, 'action': None, 'done': True})

(1, {'state': [0, 0, 12, 15, 12, 1, 0, 0, 0, 45], 'reward': -1, 'action': 1, 'done': False})
(2, {'state': [75, 0, 12, 23, 12, 1, 1, 0, 0, 160], 'reward': -1, 'action': 2, 'done': False})
(0, {'state': [25, 0, 12, 23, 12, 1, 1, 0, 0, 161], 'reward': -1, 'action': 0, 'done': False})
(0, {'state': [0, 0, 13, 23, 12, 1, 1, 0, 0, 172], 'reward': -1, 'action': 0, 'done': False})
(2, {'state': [0, 0, 14, 23, 13, 1, 2, 1, 0, 250], 'reward': -1, 'action': 2, 'done': False})
(0, {'state': [0, 0, 14, 23, 13, 1, 2, 2, 0, 266], 'reward': -1, 'action': 0, 'done': False})
(3, {'state': [275, 0, 15, 23, 15, 1, 2, 2, 0, 434], 'reward': -1, 'action': 3, 'done': False})
(3, {'state': [175, 0, 17, 23, 15, 1, 2, 2, 0, 435], 'reward': -1, 'action': 3, 'done': False})
(9, {'state': [650, 0, 19, 23, 15, 1, 2, 2, 2, 628], 'reward': 11377, 'action': None, 'done': True})

(1, {'state': [0, 0, 12, 15, 12, 1, 0, 0, 0, 45], 'reward': -1, 'action': 1, 'done': False})
(2, {'state': [75, 0, 12, 23, 12, 1, 1, 0, 0, 160], 'reward': -1, 'action': 2, 'done': False})
(0, {'state': [25, 0, 12, 23, 12, 1, 1, 0, 0, 161], 'reward': -1, 'action': 0, 'done': False})
(0, {'state': [5, 0, 13, 23, 12, 1, 2, 1, 0, 172], 'reward': -1, 'action': 0, 'done': False})
(2, {'state': [0, 0, 14, 23, 13, 1, 2, 1, 0, 250], 'reward': -1, 'action': 2, 'done': False})
(3, {'state': [320, 0, 14, 23, 14, 1, 2, 2, 0, 432], 'reward': -1, 'action': 3, 'done': False})
(3, {'state': [220, 0, 16, 23, 14, 1, 2, 2, 0, 433], 'reward': -1, 'action': 3, 'done': False})
(9, {'state': [670, 0, 18, 23, 14, 1, 2, 2, 2, 629], 'reward': 11370, 'action': None, 'done': True})

(1, {'state': [0, 0, 12, 15, 12, 1, 0, 0, 0, 45], 'reward': -1, 'action': 1, 'done': False})
(2, {'state': [75, 0, 12, 23, 12, 1, 1, 0, 0, 162], 'reward': -1, 'action': 2, 'done': False})
(0, {'state': [25, 0, 12, 23, 12, 1, 1, 0, 0, 163], 'reward': -1, 'action': 0, 'done': False})
(0, {'state': [5, 0, 13, 23, 12, 1, 1, 0, 0, 172], 'reward': -1, 'action': 0, 'done': False})
(3, {'state': [480, 0, 14, 23, 14, 1, 2, 1, 0, 442], 'reward': -1, 'action': 3, 'done': False})
(2, {'state': [330, 0, 16, 23, 14, 1, 2, 1, 0, 443], 'reward': -1, 'action': 2, 'done': False})
(3, {'state': [235, 0, 16, 23, 14, 1, 2, 1, 0, 444], 'reward': -1, 'action': 3, 'done': False})
(9, {'state': [815, 0, 18, 23, 14, 1, 2, 2, 2, 691], 'reward': 10956, 'action': None, 'done': True})

(1, {'state': [0, 0, 12, 15, 12, 1, 0, 0, 0, 45], 'reward': -1, 'action': 1, 'done': False})
(2, {'state': [75, 0, 12, 23, 12, 1, 1, 0, 0, 161], 'reward': -1, 'action': 2, 'done': False})
(0, {'state': [25, 0, 12, 23, 12, 1, 1, 0, 0, 162], 'reward': -1, 'action': 0, 'done': False})
(0, {'state': [0, 0, 13, 23, 12, 1, 1, 0, 0, 172], 'reward': -1, 'action': 0, 'done': False})
(3, {'state': [485, 0, 14, 23, 14, 1, 2, 1, 0, 438], 'reward': -1, 'action': 3, 'done': False})
(3, {'state': [385, 0, 16, 23, 14, 1, 2, 1, 0, 439], 'reward': -1, 'action': 3, 'done': False})
(9, {'state': [960, 0, 18, 23, 14, 1, 2, 1, 2, 687], 'reward': 10982, 'action': None, 'done': True})

(1, {'state': [0, 0, 12, 15, 12, 1, 0, 0, 0, 45], 'reward': -1, 'action': 1, 'done': False})
(2, {'state': [70, 0, 12, 23, 12, 1, 1, 0, 0, 160], 'reward': -1, 'action': 2, 'done': False})
(0, {'state': [20, 0, 12, 23, 12, 1, 1, 0, 0, 161], 'reward': -1, 'action': 0, 'done': False})
(2, {'state': [0, 0, 13, 23, 12, 1, 2, 1, 0, 226], 'reward': -1, 'action': 2, 'done': False})
(0, {'state': [0, 0, 13, 23, 13, 1, 2, 2, 0, 253], 'reward': -1, 'action': 0, 'done': False})
(0, {'state': [0, 0, 14, 23, 13, 1, 2, 2, 0, 278], 'reward': -1, 'action': 0, 'done': False})
(0, {'state': [0, 0, 14, 23, 13, 1, 2, 2, 0, 297], 'reward': -1, 'action': 0, 'done': False})
(3, {'state': [215, 0, 16, 23, 15, 1, 2, 2, 0, 431], 'reward': -1, 'action': 3, 'done': False})
(1, {'state': [115, 0, 18, 23, 15, 1, 2, 2, 0, 432], 'reward': -1, 'action': 1, 'done': False})
(3, {'state': [15, 0, 18, 23, 15, 1, 2, 2, 0, 433], 'reward': -1, 'action': 3, 'done': False})
(9, {'state': [460, 0, 20, 31, 16, 1, 2, 2, 2, 606], 'reward': 11526, 'action': None, 'done': True})

(1, {'state': [0, 0, 12, 15, 12, 1, 0, 0, 0, 45], 'reward': -1, 'action': 1, 'done': False})
(2, {'state': [65, 0, 12, 23, 12, 1, 1, 0, 0, 158], 'reward': -1, 'action': 2, 'done': False})
(0, {'state': [15, 0, 12, 23, 12, 1, 1, 0, 0, 159], 'reward': -1, 'action': 0, 'done': False})
(2, {'state': [0, 0, 13, 23, 13, 1, 2, 1, 0, 227], 'reward': -1, 'action': 2, 'done': False})
(0, {'state': [0, 0, 13, 23, 13, 1, 2, 2, 0, 253], 'reward': -1, 'action': 0, 'done': False})
(0, {'state': [0, 0, 14, 23, 13, 1, 2, 2, 0, 276], 'reward': -1, 'action': 0, 'done': False})
(0, {'state': [10, 0, 14, 23, 13, 1, 2, 2, 0, 301], 'reward': -1, 'action': 0, 'done': False})
(3, {'state': [220, 0, 16, 23, 15, 1, 2, 2, 0, 436], 'reward': -1, 'action': 3, 'done': False})
(3, {'state': [130, 0, 18, 23, 15, 1, 2, 2, 0, 437], 'reward': -1, 'action': 3, 'done': False})
(9, {'state': [560, 0, 20, 23, 16, 1, 2, 2, 2, 604], 'reward': 11539, 'action': None, 'done': True})

(1, {'state': [0, 0, 12, 15, 12, 1, 0, 0, 0, 45], 'reward': -1, 'action': 1, 'done': False})
(2, {'state': [75, 0, 12, 23, 12, 1, 1, 0, 0, 163], 'reward': -1, 'action': 2, 'done': False})
(0, {'state': [30, 0, 12, 23, 12, 1, 1, 0, 0, 164], 'reward': -1, 'action': 0, 'done': False})
(2, {'state': [0, 0, 13, 23, 12, 1, 2, 1, 0, 226], 'reward': -1, 'action': 2, 'done': False})
(0, {'state': [0, 0, 13, 23, 13, 1, 2, 2, 0, 253], 'reward': -1, 'action': 0, 'done': False})
(0, {'state': [0, 0, 14, 23, 13, 1, 2, 2, 0, 279], 'reward': -1, 'action': 0, 'done': False})
